grade,caster.id,stand.id,force,avg.width,temperature,entry.gauge,exit.gauge,roller.diameter
Grade01,N,F5,1303.129,61.5799,1656.023,0.1695703,0.1367258,616.064
Grade01,N,F1,3642.267,61.6264,1827.417,1.15673,0.6020184,799.5943
Grade01,N,F2,3387.637,61.6264,1784.373,0.6020184,0.3348863,771.2585
Grade01,N,F3,2289.716,61.6264,1744.737,0.3348863,0.2256632,655.2275
Grade01,N,F4,1827.776,61.6264,1700.422,0.2256632,0.1631064,663.8282
Grade01,N,F5,1286.809,61.6264,1655.58,0.1631064,0.1316851,616.064
Grade01,N,F1,3671.679,61.6422,1828.687,1.156282,0.59203,799.5943
Grade01,N,F2,3397.016,61.6422,1786.273,0.59203,0.3273424,771.2585
Grade01,N,F3,2330.705,61.6422,1747.165,0.3273424,0.2191339,655.2275
Grade01,N,F4,1876.552,61.6422,1703.24,0.2191339,0.1573199,663.8282
Grade01,N,F5,1294.768,61.6422,1659.218,0.1573199,0.1266144,616.064
Grade01,N,F1,3729.001,61.6347,1828.277,1.155292,0.5796552,799.5943
Grade01,N,F2,3395.186,61.6347,1785.821,0.5796552,0.3173302,771.2585
Grade01,N,F3,2370.016,61.6347,1746.985,0.3173302,0.2108872,655.2275
Grade01,N,F4,1902.633,61.6347,1703.215,0.2108872,0.1511173,663.8282
Grade01,N,F5,1302.187,61.6347,1659.292,0.1511173,0.1214947,616.064
Grade01,N,F1,3731.516,61.6203,1826.592,1.156593,0.5754545,799.5943
Grade01,N,F2,3410.6,61.6203,1784.58,0.5754545,0.3163551,771.2585
Grade01,N,F3,2361.324,61.6203,1746,0.3163551,0.2100307,655.2275
Grade01,N,F4,1894.399,61.6203,1702.361,0.2100307,0.1509873,663.8282
Grade01,N,F5,1298.152,61.6203,1658.491,0.1509873,0.1214484,616.064
Grade01,N,F1,3760.855,61.6171,1824.883,1.10333,0.5448844,799.5943
Grade01,N,F2,3392.953,61.6171,1783.313,0.5448844,0.2992669,771.2585
Grade01,N,F3,2364.043,61.6171,1744.253,0.2992669,0.1986701,655.2275
Grade01,N,F4,1860.271,61.6171,1700.059,0.1986701,0.1441037,663.8282
Grade01,N,F5,1276.435,61.6171,1655.246,0.1441037,0.1163745,616.064
Grade01,N,F1,3692.546,61.3464,1825.195,1.100059,0.5376647,799.5943
Grade01,N,F2,3351.978,61.3464,1783.506,0.5376647,0.2922638,771.2585
Grade01,N,F3,2325.695,61.3464,1744.376,0.2922638,0.1928463,655.2275
Grade01,N,F4,1848.525,61.3464,1700.085,0.1928463,0.139336,663.8282
Grade01,N,F5,1269.159,61.3464,1655.188,0.139336,0.1123309,616.064
Grade01,N,F1,3703.549,61.3555,1824.346,1.103019,0.5378885,799.5943
Grade01,N,F2,3338.897,61.3555,1782.897,0.5378885,0.2913629,771.2585
Grade01,N,F3,2312.117,61.3555,1743.995,0.2913629,0.1924416,655.2275
Grade01,N,F4,1843.539,61.3555,1699.623,0.1924416,0.1392965,663.8282
Grade01,N,F5,1264.204,61.3555,1654.742,0.1392965,0.1123476,616.064
Grade01,N,F1,3560.301,60.9499,1828.738,1.100647,0.5473741,799.5943
Grade01,N,F2,3278.897,60.9499,1787.786,0.5473741,0.2960042,771.2585
Grade01,N,F3,2248.138,60.9499,1749.39,0.2960042,0.1962631,655.2275
Grade01,N,F4,1804.731,60.9499,1705.505,0.1962631,0.142495,663.8282
Grade01,N,F5,1237.205,60.9499,1661.131,0.142495,0.1152664,616.064
Grade01,N,F1,3680.237,60.77,1821.904,1.104544,0.5250966,799.5943
Grade01,N,F2,3392.589,60.77,1782.417,0.5250966,0.2734028,771.2585
Grade01,N,F3,2346.353,60.77,1746.096,0.2734028,0.1781337,655.2275
Grade01,N,F4,1859.556,60.77,1704.269,0.1781337,0.1266685,663.8282
Grade01,N,F5,1265.585,60.77,1661.565,0.1266685,0.1011133,616.064
Grade01,N,F1,3738.623,60.8481,1817.503,1.105053,0.5032469,799.5943
Grade01,N,F2,3478.698,60.8481,1778.214,0.5032469,0.2544702,771.2585
Grade01,N,F3,2437.32,60.8481,1742.847,0.2544702,0.1640483,655.2275
Grade01,N,F4,1960.556,60.8481,1701.077,0.1640483,0.1153329,663.8282
Grade01,N,F5,1361.918,60.8481,1658.968,0.1153329,0.09100629,616.064
Grade01,N,F1,3665.802,60.7925,1824.178,1.101509,0.515237,799.5943
Grade01,N,F2,3321.545,60.7925,1785.017,0.515237,0.2698258,771.2585
Grade01,N,F3,2284.146,60.7925,1747.65,0.2698258,0.1776231,655.2275
Grade01,N,F4,1859.716,60.7925,1704.661,0.1776231,0.1268282,663.8282
Grade01,N,F5,1278.105,60.7925,1661.522,0.1268282,0.1011719,616.064
Grade01,N,F1,3707.007,60.8507,1816.131,1.107261,0.5101135,799.5943
Grade01,N,F2,3475.26,60.8507,1774.813,0.5101135,0.2552251,771.2585
Grade01,N,F3,2418.328,60.8507,1738.084,0.2552251,0.1651425,655.2275
Grade01,N,F4,1976.021,60.8507,1695.195,0.1651425,0.1159537,663.8282
Grade01,N,F5,1392.466,60.8507,1651.638,0.1159537,0.09118987,616.064
Grade01,N,F1,3839.913,60.8469,1812.966,1.108078,0.4835305,799.5943
Grade01,N,F2,3444.627,60.8469,1772.996,0.4835305,0.2442261,771.2585
Grade01,N,F3,2493.565,60.8469,1737.748,0.2442261,0.1572162,655.2275
Grade01,N,F4,2025.921,60.8469,1696.318,0.1572162,0.1096395,663.8282
Grade01,N,F5,1399.322,60.8469,1654.721,0.1096395,0.08618495,616.064
Grade01,N,F1,2673.229,60.8445,1841.069,1.210196,0.8100727,801.1063
Grade01,N,F2,2515.62,60.8445,1790.507,0.8100727,0.521149,757.1725
Grade01,N,F3,1654.226,60.8445,1745.496,0.521149,0.3843319,640.1703
Grade01,N,F4,1451.229,60.8445,1698.299,0.3843319,0.3009813,680.2152
Grade01,N,F5,1008.995,60.8445,1651.203,0.3009813,0.2527566,634.2133
Grade01,N,F1,2677.537,60.7315,1835.167,1.211522,0.8102959,801.1063
Grade01,N,F2,2496.391,60.7315,1785.676,0.8102959,0.5240204,757.1725
Grade01,N,F3,1672.457,60.7315,1741.511,0.5240204,0.3818578,640.1703
Grade01,N,F4,1446.092,60.7315,1694.783,0.3818578,0.2992039,680.2152
Grade01,N,F5,991.9946,60.7315,1648.343,0.2992039,0.2526599,634.2133
Grade01,N,F1,2711.064,60.7765,1831.188,1.213029,0.8095403,801.1063
Grade01,N,F2,2461.72,60.7765,1781.482,0.8095403,0.5278807,757.1725
Grade01,N,F3,1681.183,60.7765,1737.048,0.5278807,0.3816609,640.1703
Grade01,N,F4,1451.479,60.7765,1690.318,0.3816609,0.2995557,680.2152
Grade01,N,F5,1019.546,60.7765,1643.678,0.2995557,0.2527986,634.2133
Grade01,N,F1,2979.093,60.5038,1833.94,1.213018,0.7717835,801.1063
Grade01,N,F2,2744.864,60.5038,1788.35,0.7717835,0.4782225,757.1725
Grade01,N,F3,1955.611,60.5038,1748.288,0.4782225,0.3254786,640.1703
Grade01,N,F4,1641.411,60.5038,1705.643,0.3254786,0.2466149,680.2152
Grade01,N,F5,1176.88,60.5038,1661.989,0.2466149,0.2023626,634.2133
Grade01,N,F1,2622.998,60.4979,1832.858,1.211868,0.7966924,801.1063
Grade01,N,F2,2484.477,60.4979,1784.557,0.7966924,0.5199935,757.1725
Grade01,N,F3,1632.106,60.4979,1740.976,0.5199935,0.375803,640.1703
Grade01,N,F4,1467.511,60.4979,1695.3,0.375803,0.2930917,680.2152
Grade01,N,F5,992.7045,60.4979,1649.655,0.2930917,0.2479124,634.2133
Grade01,N,F1,2535.676,60.5235,1831.958,1.213312,0.8013347,801.1063
Grade01,N,F2,2540.889,60.5235,1784.327,0.8013347,0.5173043,757.1725
Grade01,N,F3,1685.351,60.5235,1741.382,0.5173043,0.3692572,640.1703
Grade01,N,F4,1370.713,60.5235,1696.249,0.3692572,0.2913201,680.2152
Grade01,N,F5,954.7885,60.5235,1650.085,0.2913201,0.2479833,634.2133
Grade01,N,F1,3059.796,60.4567,1843.127,1.204426,0.7055237,801.1063
Grade01,N,F2,3043.192,60.4567,1797.791,0.7055237,0.4096797,757.1725
Grade01,N,F3,2062.523,60.4567,1758.019,0.4096797,0.2688335,640.1703
Grade01,N,F4,1660.359,60.4567,1714.882,0.2688335,0.2005286,680.2152
Grade01,N,F5,1108.784,60.4567,1669.558,0.2005286,0.1668714,634.2133
Grade01,N,F1,3179.908,60.5413,1836.617,1.203632,0.6842676,801.1063
Grade01,N,F2,3029.634,60.5413,1790.767,0.6842676,0.4030312,757.1725
Grade01,N,F3,1937.531,60.5413,1748.419,0.4030312,0.2704061,640.1703
Grade01,N,F4,1675.701,60.5413,1702.53,0.2704061,0.2029986,680.2152
Grade01,N,F5,1204.574,60.5413,1655.779,0.2029986,0.1679533,634.2133
Grade01,N,F1,3374.61,60.6099,1834.044,1.149454,0.6246303,801.1063
Grade01,N,F2,3209.376,60.6099,1790.057,0.6246303,0.3549362,757.1725
Grade01,N,F3,2115.51,60.6099,1749.546,0.3549362,0.2304868,640.1703
Grade01,N,F4,1876.047,60.6099,1705.913,0.2304868,0.1689749,680.2152
Grade01,N,F5,1283.402,60.6099,1660.558,0.1689749,0.1376733,634.2133
Grade01,N,F1,3474.223,59.9838,1818.518,1.046493,0.5636189,801.1063
Grade01,N,F2,3165.394,59.9838,1773.609,0.5636189,0.3236353,757.1725
Grade01,N,F3,2205.169,59.9838,1732.147,0.3236353,0.2083922,640.1703
Grade01,N,F4,1812.711,59.9838,1688.487,0.2083922,0.1546132,680.2152
Grade01,N,F5,1255.973,59.9838,1640.727,0.1546132,0.1268048,634.2133
Grade01,N,F1,3520.227,59.479,1824.222,1.053948,0.5593287,801.1063
Grade01,N,F2,3133.658,59.479,1779.681,0.5593287,0.3193828,757.1725
Grade01,N,F3,2187.789,59.479,1738.636,0.3193828,0.203797,640.1703
Grade01,N,F4,1813.399,59.479,1695.732,0.203797,0.1504446,680.2152
Grade01,N,F5,1214.456,59.479,1649.191,0.1504446,0.123549,634.2133
Grade01,S,F1,3565.043,59.6328,1821.158,1.065093,0.575775,801.1063
Grade01,S,F2,3278.286,59.6328,1775.709,0.575775,0.3200336,757.1725
Grade01,S,F3,2257.502,59.6328,1737.056,0.3200336,0.2041147,640.1703
Grade01,S,F4,1839.656,59.6328,1694.228,0.2041147,0.1505639,680.2152
Grade01,S,F5,1231.865,59.6328,1648.505,0.1505639,0.1233689,634.2133
Grade01,S,F1,3719.317,59.0032,1821.389,1.060589,0.5448362,801.1063
Grade01,S,F2,3403.376,59.0032,1779.979,0.5448362,0.2847962,757.1725
Grade01,S,F3,2438.373,59.0032,1745.293,0.2847962,0.1742623,640.1703
Grade01,S,F4,1897.866,59.0032,1706.43,0.1742623,0.12541,680.2152
Grade01,S,F5,1238.857,59.0032,1663.507,0.12541,0.1010128,634.2133
Grade01,S,F1,3537.253,57.972,1819.586,1.059911,0.5506132,801.1063
Grade01,S,F2,3204.01,57.972,1776.529,0.5506132,0.2916754,757.1725
Grade01,S,F3,2201.709,57.972,1738.998,0.2916754,0.1851007,640.1703
Grade01,S,F4,1848.562,57.972,1696.504,0.1851007,0.1355515,680.2152
Grade01,S,F5,1264.942,57.972,1652.015,0.1355515,0.1090984,634.2133
Grade01,S,F1,3757.519,57.6459,1813.561,1.059641,0.5161639,801.1063
Grade01,S,F2,3372.87,57.6459,1770.851,0.5161639,0.2616964,757.1725
Grade01,S,F3,2484.6,57.6459,1735.407,0.2616964,0.1561193,640.1703
Grade01,S,F4,1916.884,57.6459,1697.236,0.1561193,0.1120678,680.2152
Grade01,S,F5,1303.72,57.6459,1652.483,0.1120678,0.0893574,634.2133
Grade01,S,F1,3796.01,57.591,1805.551,1.059981,0.4929857,801.1063
Grade01,S,F2,3385.885,57.591,1764.207,0.4929857,0.2426859,757.1725
Grade01,S,F3,2448.478,57.591,1729.818,0.2426859,0.1457376,640.1703
Grade01,S,F4,2028.899,57.591,1692.71,0.1457376,0.1032757,680.2152
Grade01,S,F5,1404.755,57.591,1650.115,0.1032757,0.08092307,634.2133
Grade01,S,F1,3772.497,57.5584,1806.229,1.062024,0.4888008,801.1063
Grade01,S,F2,3349.754,57.5584,1765.776,0.4888008,0.2342666,757.1725
Grade01,S,F3,2355.568,57.5584,1732.312,0.2342666,0.1435989,640.1703
Grade01,S,F4,2012.684,57.5584,1694.094,0.1435989,0.1022421,680.2152
Grade01,S,F5,1338.769,57.5584,1652.393,0.1022421,0.0807948,634.2133
Grade01,S,F1,3694.188,57.5154,1810.868,1.055552,0.4883237,801.1063
Grade01,S,F2,3300.458,57.5154,1768.78,0.4883237,0.2318066,757.1725
Grade01,S,F3,2306.594,57.5154,1733.984,0.2318066,0.1437512,640.1703
Grade01,S,F4,1970.604,57.5154,1693.67,0.1437512,0.1026952,680.2152
Grade01,S,F5,1378.764,57.5154,1650.146,0.1026952,0.08090807,634.2133
Grade01,S,F1,3659.42,57.5719,1811.334,1.056063,0.4886179,801.1063
Grade01,S,F2,3324.372,57.5719,1769.987,0.4886179,0.2288541,757.1725
Grade01,S,F3,2306.124,57.5719,1736.092,0.2288541,0.1418807,640.1703
Grade01,S,F4,1915.728,57.5719,1696.09,0.1418807,0.1018728,680.2152
Grade01,S,F5,1338.993,57.5719,1651.589,0.1018728,0.08092414,634.2133
Grade01,S,F1,3604.101,57.571,1813.306,1.059034,0.491773,801.1063
Grade01,S,F2,3275.008,57.571,1770.853,0.491773,0.2300196,757.1725
Grade01,S,F3,2273.645,57.571,1736.621,0.2300196,0.1437954,640.1703
Grade01,S,F4,1935.087,57.571,1696.044,0.1437954,0.1024052,680.2152
Grade01,S,F5,1324.63,57.571,1651.486,0.1024052,0.08102234,634.2133
Grade01,S,F1,3593.514,57.4683,1815.544,1.056901,0.4813753,801.1063
Grade01,S,F2,3198.82,57.4683,1772.916,0.4813753,0.224084,757.1725
Grade01,S,F3,2209.383,57.4683,1736.881,0.224084,0.1427238,640.1703
Grade01,S,F4,1888.722,57.4683,1695.249,0.1427238,0.1013617,680.2152
Grade01,S,F5,1249.464,57.4683,1650.524,0.1013617,0.08085763,634.2133
Grade01,S,F1,3647.997,57.4378,1805.647,1.058479,0.4678941,801.1063
Grade01,S,F2,3263.367,57.4378,1763.036,0.4678941,0.2046497,757.1725
Grade01,S,F3,2243.144,57.4378,1728.884,0.2046497,0.1286504,640.1703
Grade01,S,F4,1982.97,57.4378,1688.242,0.1286504,0.08924488,680.2152
Grade01,S,F5,1222.392,57.4378,1645.327,0.08924488,0.07071137,634.2133
Grade01,S,F1,3437.412,57.5987,1816.601,1.057383,0.4776651,801.1063
Grade01,S,F2,3449.505,57.5987,1772.526,0.4776651,0.2060315,757.1725
Grade01,S,F3,2262.622,57.5987,1739.635,0.2060315,0.1283888,640.1703
Grade01,S,F4,1825.025,57.5987,1697.144,0.1283888,0.08788612,680.2152
Grade01,S,F5,1137.895,57.5987,1652.243,0.08788612,0.06948882,634.2133
Grade01,S,F1,2959.134,58.1571,1837.199,1.093771,0.6667428,801.6938
Grade01,S,F2,2658.983,58.1571,1785.002,0.6667428,0.4020443,755.4302
Grade01,S,F3,1904.573,58.1571,1737.684,0.4020443,0.2790687,639.5116
Grade01,S,F4,1415.868,58.1571,1688.192,0.2790687,0.2127598,680.1579
Grade01,S,F5,1018.777,58.1571,1637.096,0.2127598,0.1769754,616.3112
Grade01,S,F1,3034.351,58.1373,1823.655,1.103979,0.6734565,801.6938
Grade01,S,F2,2755.157,58.1373,1776.678,0.6734565,0.4098978,755.4302
Grade01,S,F3,1971.865,58.1373,1733.875,0.4098978,0.2843783,639.5116
Grade01,S,F4,1605.232,58.1373,1689.143,0.2843783,0.2141781,680.1579
Grade01,S,F5,1090.784,58.1373,1643.047,0.2141781,0.1770779,616.3112
Grade01,S,F1,2952.945,57.9604,1831.358,1.099304,0.6731868,801.6938
Grade01,S,F2,2727.356,57.9604,1782.545,0.6731868,0.4084688,755.4302
Grade01,S,F3,1956.045,57.9604,1738.69,0.4084688,0.2809865,639.5116
Grade01,S,F4,1544.017,57.9604,1691.827,0.2809865,0.21327,680.1579
Grade01,S,F5,1116.967,57.9604,1644.134,0.21327,0.1770372,616.3112
Grade01,S,F1,3002.904,57.5273,1828.145,1.098861,0.6609502,801.6938
Grade01,S,F2,2833.685,57.5273,1780.085,0.6609502,0.3931124,755.4302
Grade01,S,F3,1970.5,57.5273,1737.451,0.3931124,0.2656311,639.5116
Grade01,S,F4,1591.591,57.5273,1690.907,0.2656311,0.1990234,680.1579
Grade01,S,F5,1231.47,57.5273,1643.656,0.1990234,0.1620479,616.3112
Grade01,S,F1,3033.991,57.6046,1825.082,1.100318,0.658061,801.6938
Grade01,S,F2,2838.711,57.6046,1775.922,0.658061,0.3891068,755.4302
Grade01,S,F3,1929.301,57.6046,1731.984,0.3891068,0.2642267,639.5116
Grade01,S,F4,1625.174,57.6046,1684.452,0.2642267,0.1969957,680.1579
Grade01,S,F5,1163.672,57.6046,1636.61,0.1969957,0.1620962,616.3112
Grade01,S,F1,2978.559,57.6092,1829.879,1.098732,0.6562095,801.6938
Grade01,S,F2,2819.739,57.6092,1781.117,0.6562095,0.3870055,755.4302
Grade01,S,F3,1946.401,57.6092,1737.749,0.3870055,0.2613619,639.5116
Grade01,S,F4,1573.866,57.6092,1691.148,0.2613619,0.1954528,680.1579
Grade01,S,F5,1113.527,57.6092,1642.92,0.1954528,0.1620106,616.3112
Grade01,S,F1,2970.632,57.609,1829.205,1.100817,0.6567835,801.6938
Grade01,S,F2,2821.571,57.609,1780.942,0.6567835,0.3891971,755.4302
Grade01,S,F3,1924.537,57.609,1738.499,0.3891971,0.2637411,639.5116
Grade01,S,F4,1598.434,57.609,1692.372,0.2637411,0.1964309,680.1579
Grade01,S,F5,1139.753,57.609,1645.391,0.1964309,0.1622222,616.3112
Grade01,N,F1,2875.824,57.5028,1836.256,1.096274,0.6430911,801.6938
Grade01,N,F2,2713.621,57.5028,1789.153,0.6430911,0.3845673,755.4302
Grade01,N,F3,1833.357,57.5028,1745.761,0.3845673,0.2602974,639.5116
Grade01,N,F4,1496.423,57.5028,1699.554,0.2602974,0.1944674,680.1579
Grade01,N,F5,1064.698,57.5028,1651.861,0.1944674,0.1621691,616.3112
Grade01,N,F1,2895.48,57.5332,1834.573,1.098733,0.6291147,801.6938
Grade01,N,F2,2833.92,57.5332,1789.267,0.6291147,0.3628036,755.4302
Grade01,N,F3,1899.568,57.5332,1748.003,0.3628036,0.2418891,639.5116
Grade01,N,F4,1590.015,57.5332,1703.485,0.2418891,0.1778829,680.1579
Grade01,N,F5,1119.283,57.5332,1657.423,0.1778829,0.146886,616.3112
Grade01,N,F1,2973.704,57.532,1835.078,1.099457,0.6195198,801.6938
Grade01,N,F2,2805.168,57.532,1789.061,0.6195198,0.3600928,755.4302
Grade01,N,F3,1912.318,57.532,1746.661,0.3600928,0.2402725,639.5116
Grade01,N,F4,1561.211,57.532,1701.625,0.2402725,0.1770467,680.1579
Grade01,N,F5,1087.439,57.532,1654.579,0.1770467,0.1468327,616.3112
Grade01,N,F1,3002.304,57.5099,1833.474,1.098358,0.6137312,801.6938
Grade01,N,F2,2760.293,57.5099,1786.937,0.6137312,0.3590482,755.4302
Grade01,N,F3,1887.974,57.5099,1744.054,0.3590482,0.239433,639.5116
Grade01,N,F4,1545.914,57.5099,1698.376,0.239433,0.1769818,680.1579
Grade01,N,F5,1075.68,57.5099,1650.839,0.1769818,0.1469575,616.3112
Grade01,N,F1,3021.471,57.0529,1836.371,1.097485,0.5967411,801.6938
Grade01,N,F2,2806.249,57.0529,1791.871,0.5967411,0.3428223,755.4302
Grade01,N,F3,1989.56,57.0529,1751.088,0.3428223,0.2238238,639.5116
Grade01,N,F4,1593.298,57.0529,1707.247,0.2238238,0.1638593,680.1579
Grade01,N,F5,1104,57.0529,1661.421,0.1638593,0.1352429,616.3112
Grade01,N,F1,3252.313,57.0401,1826.469,1.0557,0.5396112,801.6938
Grade01,N,F2,2982.876,57.0401,1783.844,0.5396112,0.2952439,755.4302
Grade01,N,F3,2136.164,57.0401,1744.804,0.2952439,0.1865211,639.5116
Grade01,N,F4,1766.467,57.0401,1703,0.1865211,0.1344084,680.1579
Grade01,N,F5,1185.256,57.0401,1658.997,0.1344084,0.1092697,616.3112
Grade01,N,F1,3600.274,57.0186,1826.956,1.068297,0.5002846,801.6938
Grade01,N,F2,3072.425,57.0186,1787.87,0.5002846,0.2799953,755.4302
Grade01,N,F3,2158.224,57.0186,1751.353,0.2799953,0.1818845,639.5116
Grade01,N,F4,1809.446,57.0186,1710.85,0.1818845,0.133899,680.1579
Grade01,N,F5,1317.164,57.0186,1667.831,0.133899,0.1094753,616.3112
Grade01,N,F1,2040.944,54.4322,1838.256,1.110091,0.7584493,801.6938
Grade01,N,F2,2242.634,54.4322,1789.32,0.7584493,0.4776795,755.4302
Grade01,N,F3,1438.448,54.4322,1745.968,0.4776795,0.3544398,639.5116
Grade01,N,F4,1172.719,54.4322,1699.524,0.3544398,0.2815409,680.1579
Grade01,N,F5,970.4976,54.4322,1652.595,0.2815409,0.2383972,616.3112
Grade01,N,F1,2549.06,54.2524,1835.459,1.096786,0.6524798,801.6938
Grade01,N,F2,2356.259,54.2524,1788.303,0.6524798,0.3938858,755.4302
Grade01,N,F3,1681.577,54.2524,1745.117,0.3938858,0.2748747,639.5116
Grade01,N,F4,1408.332,54.2524,1699.008,0.2748747,0.208505,680.1579
Grade01,N,F5,871.7885,54.2524,1651.828,0.208505,0.177218,616.3112
Grade01,N,F1,3077.776,54.3388,1825.391,1.09537,0.647679,799.5943
Grade01,N,F2,2541.231,54.3388,1776.333,0.647679,0.393721,771.2585
Grade01,N,F3,1781.095,54.3388,1729.593,0.393721,0.2809886,655.2275
Grade01,N,F4,1357.936,54.3388,1680.782,0.2809886,0.2127592,663.8282
Grade01,N,F5,940.2579,54.3388,1631.282,0.2127592,0.177205,616.064
Grade01,N,F1,2932.425,54.279,1820.431,1.098592,0.6721537,799.5943
Grade01,N,F2,2684.941,54.279,1772.357,0.6721537,0.4054956,771.2585
Grade01,N,F3,1836.042,54.279,1727.935,0.4054956,0.2870622,655.2275
Grade01,N,F4,1524.069,54.279,1680.31,0.2870622,0.2129153,663.8282
Grade01,N,F5,1005.697,54.279,1633.038,0.2129153,0.1769501,616.064
Grade01,N,F1,2978.172,54.2995,1828.09,1.094928,0.6548425,799.5943
Grade01,N,F2,2755.245,54.2995,1781.023,0.6548425,0.3849049,771.2585
Grade01,N,F3,1906.771,54.2995,1738.357,0.3849049,0.2655644,655.2275
Grade01,N,F4,1578.398,54.2995,1691.644,0.2655644,0.1945053,663.8282
Grade01,N,F5,1179.672,54.2995,1645.519,0.1945053,0.157809,616.064
Grade01,N,F1,2928.74,54.3163,1825.944,1.09586,0.6574239,799.5943
Grade01,N,F2,2733.563,54.3163,1778.466,0.6574239,0.3857313,771.2585
Grade01,N,F3,1861.101,54.3163,1735.797,0.3857313,0.2652685,655.2275
Grade01,N,F4,1584.225,54.3163,1688.503,0.2652685,0.1946813,663.8282
Grade01,N,F5,1180.134,54.3163,1642.471,0.1946813,0.1580344,616.064
Grade01,N,F1,2883.986,54.3497,1827.371,1.094553,0.6600159,799.5943
Grade01,N,F2,2757.662,54.3497,1779.465,0.6600159,0.3843779,771.2585
Grade01,N,F3,1927.216,54.3497,1736.064,0.3843779,0.2625151,655.2275
Grade01,N,F4,1542.599,54.3497,1688.776,0.2625151,0.1935145,663.8282
Grade01,N,F5,1128.218,54.3497,1642.156,0.1935145,0.1580699,616.064
Grade01,N,F1,2829.276,54.3565,1832.003,1.093722,0.6618925,799.5943
Grade01,N,F2,2762.979,54.3565,1784.803,0.6618925,0.3846299,771.2585
Grade01,N,F3,1930.841,54.3565,1742.141,0.3846299,0.262433,655.2275
Grade01,N,F4,1538.221,54.3565,1695.707,0.262433,0.1930268,663.8282
Grade01,N,F5,1093.507,54.3565,1649.382,0.1930268,0.1580676,616.064
Grade01,N,F1,2779.768,54.359,1825.286,1.095912,0.6576911,799.5943
Grade01,N,F2,2767.605,54.359,1778.994,0.6576911,0.381153,771.2585
Grade01,N,F3,1929.986,54.359,1736.927,0.381153,0.2607406,655.2275
Grade01,N,F4,1559.692,54.359,1690.982,0.2607406,0.1919856,663.8282
Grade01,N,F5,1087.829,54.359,1645.19,0.1919856,0.1570486,616.064
Grade01,N,F1,2844.754,54.0709,1824.759,1.041157,0.6099665,799.5943
Grade01,N,F2,2710.036,54.0709,1779.413,0.6099665,0.3567334,771.2585
Grade01,N,F3,1933.749,54.0709,1738.029,0.3567334,0.2443931,655.2275
Grade01,N,F4,1548.474,54.0709,1692.777,0.2443931,0.1797006,663.8282
Grade01,N,F5,1086.218,54.0709,1647.099,0.1797006,0.1468766,616.064
Grade01,N,F1,3282.69,54.1745,1810.463,1.003024,0.5479026,799.5943
Grade01,N,F2,2836.151,54.1745,1768.685,0.5479026,0.3108137,771.2585
Grade01,N,F3,2092.401,54.1745,1730.333,0.3108137,0.2090943,655.2275
Grade01,N,F4,1683.791,54.1745,1688.553,0.2090943,0.1509445,663.8282
Grade01,N,F5,1144.507,54.1745,1646.037,0.1509445,0.1216211,616.064
Grade01,N,F1,2924.696,54.2194,1819.441,0.9984075,0.553892,799.5943
Grade01,N,F2,2767.59,54.2194,1774.598,0.553892,0.3064714,771.2585
Grade01,N,F3,2123.127,54.2194,1733.505,0.3064714,0.205424,655.2275
Grade01,N,F4,1604.693,54.2194,1689.485,0.205424,0.150081,663.8282
Grade01,N,F5,1138.413,54.2194,1643.529,0.150081,0.1216497,616.064
Grade01,N,F1,3187.098,56.7134,1829.099,1.212555,0.7195905,801.1063
Grade01,N,F2,2796.358,56.7134,1782.818,0.7195905,0.4179536,757.1725
Grade01,N,F3,2108.618,56.7134,1740.279,0.4179536,0.2836914,651.8159
Grade01,N,F4,1449.148,56.7134,1695.586,0.2836914,0.2165891,680.2152
Grade01,N,F5,1084.731,56.7134,1647.643,0.2165891,0.1773902,618.9214
Grade01,N,F1,3083.066,56.7856,1824.145,1.105811,0.6755313,801.1063
Grade01,N,F2,2834.707,56.7856,1774.897,0.6755313,0.4021512,757.1725
Grade01,N,F3,1932.108,56.7856,1730.971,0.4021512,0.2822805,651.8159
Grade01,N,F4,1502.732,56.7856,1682.864,0.2822805,0.2156827,680.2152
Grade01,N,F5,1150.904,56.7856,1634.185,0.2156827,0.1772807,618.9214
Grade01,N,F1,2980.457,56.7429,1827.383,1.103741,0.6833944,801.1063
Grade01,N,F2,2790.702,56.7429,1778.463,0.6833944,0.4068747,757.1725
Grade01,N,F3,1909.517,56.7429,1735.11,0.4068747,0.2844725,651.8159
Grade01,N,F4,1585.106,56.7429,1687.685,0.2844725,0.2147375,680.2152
Grade01,N,F5,1112.535,56.7429,1640.115,0.2147375,0.1772598,618.9214
Grade01,N,F1,3114.061,56.6668,1826.305,1.104416,0.6644463,801.1063
Grade01,N,F2,2876.706,56.6668,1779.485,0.6644463,0.3887629,757.1725
Grade01,N,F3,2036.277,56.6668,1738.219,0.3887629,0.2646851,651.8159
Grade01,N,F4,1624.731,56.6668,1693.063,0.2646851,0.197481,680.2152
Grade01,N,F5,1153.955,56.6668,1646.5,0.197481,0.1620613,618.9214
Grade01,N,F1,3067.24,56.5937,1832.385,1.099036,0.6586581,801.1063
Grade01,N,F2,2859.82,56.5937,1785.256,0.6586581,0.3829785,757.1725
Grade01,N,F3,1988.541,56.5937,1743.223,0.3829785,0.2603987,651.8159
Grade01,N,F4,1566.86,56.5937,1696.811,0.2603987,0.1953906,680.2152
Grade01,N,F5,1114.159,56.5937,1648.924,0.1953906,0.161829,618.9214
